addrtype,location,severitycode,severitydesc,collisiontype,personcount,pedcount,pedcylcount,vehcount,injuries,seriousinjuries,fatalities,incdate,incdttm,junctiontype,sdot_colcode,sdot_coldesc,inattentionind,underinfl,weather,roadcond,lightcond,pedrownotgrnt,speeding,st_colcode,st_coldesc,crosswalkkey,hitparkedcar,state,latitude,longitude
Block,GREENWOOD AVE N BETWEEN N 83RD ST AND N 84TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-04-06T00:00:00.000Z,4/6/2012 4:27:00 PM,Mid-Block (not related to intersection),56.0,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.68947398089068,-122.35530123578465
Intersection,2ND AVE AND JAMES ST,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2012-12-10T00:00:00.000Z,12/10/2012 5:01:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Overcast,Dry,Dark - Street Lights On,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.602305601181115,-122.33251943988401
Block,DEXTER AVE N BETWEEN GALER ST AND GARFIELD S ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-06-07T00:00:00.000Z,6/7/2012 9:03:00 AM,Driveway Junction,51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Raining,Wet,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.63264823377836,-122.34228187849388
Block,MONTLAKE BLVD NE BETWEEN NE PACIFIC PL AND 25TH AVE NE,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-03-19T00:00:00.000Z,3/19/2012 2:18:00 PM,Driveway Junction,51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,630868,N,Washington,47.65499388374814,-122.30232943749151
Intersection,DEXTER AVE N AND LEE ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-05-15T00:00:00.000Z,5/15/2012 5:25:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.63141078139122,-122.34228891714687
Block,10TH AVE E BETWEEN E ALOHA ST AND E PROSPECT ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-08-12T00:00:00.000Z,8/12/2012 3:36:00 PM,Mid-Block (not related to intersection),56.0,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.62774786868464,-122.32021599641595
Intersection,M L KING JR WR WAY S AND S OTHELLO ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-09-05T00:00:00.000Z,9/5/2012 7:09:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.5370423043785,-122.2812931906938
Intersection,BURKE GILMAN TRL AND NE 65TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-09-28T00:00:00.000Z,9/28/2012 5:46:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,524265,N,Washington,47.67573704171851,-122.26656513433059
Intersection,8TH AVE NW AND NW 43RD N ST,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2012-04-23T00:00:00.000Z,4/23/2012 4:46:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,523915,N,Washington,47.6592693004353,-122.36612505720484
Intersection,15TH AVE S AND BEACON AVE S,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-07-03T00:00:00.000Z,7/3/2012 7:52:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.580593219942884,-122.31341202094664
Intersection,12TH AVE S AND BOREN AVE S,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2012-05-22T00:00:00.000Z,5/22/2012 1:52:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Raining,Wet,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.60085285869736,-122.31696510420994
Intersection,ROOSEVELT WAY NE AND NE 75TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-07-24T00:00:00.000Z,7/24/2012 2:53:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.68311118235732,-122.31748950769962
Intersection,15TH AVE NE AND NE 62ND ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-08-07T00:00:00.000Z,8/7/2012 10:15:00 PM,,0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.67397842706623,-122.31191775546223
Intersection,28TH AVE NE AND NE 55TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-11-15T00:00:00.000Z,11/15/2012 7:33:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.66852138982074,-122.29725647328964
Intersection,NE 137TH ST AND LAKE CITY WAY NE,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-06-24T00:00:00.000Z,6/24/2012 10:32:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,524439,N,Washington,47.72828827337102,-122.29225017846436
Intersection,25TH AVE NE AND NE BLAKELEY ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-12-29T00:00:00.000Z,12/29/2012 11:28:00 AM,At Intersection (intersection related),31.0,DRIVERLESS VEHICLE STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Raining,Wet,Daylight,,,45,Vehicle - Pedalcyclist,521604,N,Washington,47.66626671821327,-122.30060498001896
Intersection,BOREN AVE AND PIKE ST,3,Fatality Collision,Cycles,2,0,1,1,0,0,1,2012-05-29T00:00:00.000Z,5/29/2012 6:19:00 AM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,Y,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61346582031274,-122.328913101671
Block,S COLUMBIAN WAY BETWEEN 16TH AVE S AND VETRN HOSPITAL DR,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2012-09-21T00:00:00.000Z,9/21/2012 7:26:00 AM,Driveway Junction,54.0,PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.562621862297256,-122.31191037198612
Intersection,BOREN AVE AND PIKE ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-10-24T00:00:00.000Z,10/24/2012 6:39:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Raining,Wet,Dark - Street Lights On,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61346582031274,-122.328913101671
Block,NW LEARY WAY BETWEEN 14TH AVE NW AND 15TH NB AVE NW,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-10-24T00:00:00.000Z,10/24/2012 1:05:00 PM,Mid-Block (not related to intersection),21.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.663663055068504,-122.37485660382414
Intersection,GREENWOOD AVE N AND N 83RD ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-10-12T00:00:00.000Z,10/12/2012 8:00:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Overcast,Wet,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.689113427193604,-122.35530100672916
Block,EASTLAKE AVE E BETWEEN PROSPECT ST AND E NELSON PL,1,Property Damage Only Collision,Cycles,3,0,1,1,0,0,0,2012-08-27T00:00:00.000Z,8/27/2012 4:46:00 PM,Driveway Junction,51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.629653976115854,-122.32861177955971
Intersection,1ST AVE AND BLANCHARD ST,2b,Serious Injury Collision,Cycles,3,0,1,1,1,1,0,2012-08-04T00:00:00.000Z,8/4/2012 1:28:00 AM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,Y,Y,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,Y,45,Vehicle - Pedalcyclist,0,N,Washington,47.61260645701254,-122.34521327139605
Intersection,24TH AVE NW AND NW 59TH ST,2,Injury Collision,Right Turn,2,0,1,1,1,0,0,2012-08-14T00:00:00.000Z,8/14/2012 5:47:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,16,From same direction - one right turn - one straight,0,N,Washington,47.67164521735136,-122.38758724512077
Intersection,45TH AVE NE AND NE 95TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-11-15T00:00:00.000Z,11/15/2012 6:17:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.697377577639216,-122.28001774793691
Block,N 135TH ST BETWEEN LINDEN AVE N AND AURORA AVE N,2,Injury Collision,Cycles,5,0,1,1,1,0,0,2012-09-24T00:00:00.000Z,9/24/2012 8:57:00 PM,Driveway Junction,51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,Y,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.72686059602235,-122.34636730746806
Block,S CLOVERDALE ST BETWEEN 10TH AVE S AND 12TH AVE S,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-06-13T00:00:00.000Z,6/13/2012 6:22:00 PM,Mid-Block (not related to intersection),53.0,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.52645302399834,-122.31893494778693
Intersection,BOYER AVE E AND E LYNN ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-07-30T00:00:00.000Z,7/30/2012 3:24:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.63956179992621,-122.31077139488914
Intersection,15TH AV W SB OFF RP AND W DRAVUS ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-04-21T00:00:00.000Z,4/21/2012 9:44:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,Y,,45,Vehicle - Pedalcyclist,521084,N,Washington,47.648472817218725,-122.37675943114832
Block,31ST AVE SW BETWEEN SW RAYMOND ST AND SW GRAHAM ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-07-07T00:00:00.000Z,7/7/2012,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.547577587327325,-122.37205234940964
Intersection,RAINIER AVE S AND S HOLLY ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-12-08T00:00:00.000Z,12/8/2012 12:18:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,525066,N,Washington,47.54247599438079,-122.27280766193053
Intersection,20TH AVE AND E YESLER WAY,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-08-22T00:00:00.000Z,8/22/2012 5:04:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.60167383464475,-122.3063517980558
Block,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2012-08-28T00:00:00.000Z,8/28/2012 6:34:00 PM,Mid-Block (not related to intersection),23.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61525914921324,-122.31750882190089
Block,DELRIDGE WAY SW BETWEEN SW JUNEAU ST AND 24TH AVE SW,2,Injury Collision,Cycles,2,1,1,0,1,0,0,2012-04-10T00:00:00.000Z,4/10/2012 8:17:00 AM,Mid-Block (not related to intersection),64.0,PEDALCYCLIST STRUCK PEDESTRIAN,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.548385255568505,-122.3630317446378
Intersection,RAINIER AVE S AND S MASSACHUSETTS ST,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2012-11-29T00:00:00.000Z,11/29/2012 6:03:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Overcast,Wet,Dark - Street Lights On,,,45,Vehicle - Pedalcyclist,524935,N,Washington,47.588410601323574,-122.30582739649395
Intersection,32ND AVE E AND E MADISON ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-10-07T00:00:00.000Z,10/7/2012 8:35:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.62703978304843,-122.29092939019993
Intersection,UNIVERSITY WAY NE AND NE 45TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-07-16T00:00:00.000Z,7/16/2012 8:49:00 PM,At Intersection (intersection related),0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.661269365816295,-122.31312965833612
Intersection,10TH AVE E AND E HARRISON ST,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2012-07-15T00:00:00.000Z,7/15/2012 2:36:00 AM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,Y,Clear or Partly Cloudy,Dry,Dark - Street Lights Off,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.621982674356545,-122.31992428564048
Intersection,NAGLE PL AND E PINE ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-10-31T00:00:00.000Z,10/31/2012 8:33:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Raining,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61524085523932,-122.32001617622973
Intersection,14TH AVE AND E CHERRY ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-07-26T00:00:00.000Z,7/26/2012 9:21:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.60804797826727,-122.31415231791544
Intersection,BELMONT AVE E AND SUMMIT N AVE E,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-05-19T00:00:00.000Z,5/19/2012 10:45:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.62676477545409,-122.32559601246645
Intersection,12TH AVE AND E PIKE ST,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2012-10-24T00:00:00.000Z,10/24/2012 6:24:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Overcast,Wet,Dark - Street Lights On,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61410376891479,-122.31683584924204
Intersection,LINDEN AVE N AND N 128TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-03-27T00:00:00.000Z,3/27/2012 3:07:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Overcast,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.72230932367074,-122.348326221132
Intersection,1ST AVE AND MARION ST,2,Injury Collision,Cycles,2,1,1,0,1,0,0,2012-09-17T00:00:00.000Z,9/17/2012 7:27:00 AM,At Intersection (intersection related),64.0,PEDALCYCLIST STRUCK PEDESTRIAN,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,521096,N,Washington,47.60398223849498,-122.33558646681541
Block,ELLIOTT AVE W BETWEEN W LEE ST AND W GALER ST FLYOVER,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-05-10T00:00:00.000Z,5/10/2012 11:55:00 AM,Driveway Junction,18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.6308802065716,-122.37391463237148
Intersection,FAIRVIEW AVE E AND FAIRVIEW AVE N,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2012-02-29T00:00:00.000Z,2/29/2012 7:51:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Overcast,Wet,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.63190599635267,-122.32688562554668
Block,8TH AVE NW BETWEEN NW 61ST ST AND NW 62ND S ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-04-20T00:00:00.000Z,4/20/2012 11:01:00 PM,Mid-Block (not related to intersection),55.0,PEDALCYCLIST STRUCK MOTOR VEHICLE RIGHT SIDE SIDESWIPE,,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.67344125450983,-122.36612480921758
Intersection,3RD AVE AND JAMES ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-08-08T00:00:00.000Z,8/8/2012 9:51:00 AM,Mid-Block (not related to intersection),0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.602769175945895,-122.33140852764343
Intersection,15TH AVE NW AND BALLARD BR,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-09-11T00:00:00.000Z,9/11/2012 5:29:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.66504975887638,-122.3762202348543
Intersection,15TH AVE S AND S COLLEGE ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-11-29T00:00:00.000Z,11/29/2012 9:19:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Overcast,Wet,Dark - Street Lights On,,Y,45,Vehicle - Pedalcyclist,0,N,Washington,47.58298194562986,-122.31339442967251
Block,COLLEGE WAY N BETWEEN N 100TH ST AND MERIDIAN AVE N,2b,Serious Injury Collision,Cycles,1,0,1,0,1,1,0,2012-02-23T00:00:00.000Z,2/23/2012 3:28:00 PM,Mid-Block (not related to intersection),69.0,PEDALCYCLIST OVERTURNED IN ROAD,,N,Overcast,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.70233063728874,-122.33452572611755
Block,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-08-01T00:00:00.000Z,8/1/2012 6:26:00 PM,Driveway Junction,18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.63099716502487,-122.34229241739084
Block,NW 80TH ST BETWEEN 21ST AVE NW AND 22ND AVE NW,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-11-28T00:00:00.000Z,11/28/2012 8:46:00 AM,Mid-Block (not related to intersection),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Overcast,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.68683039760686,-122.38379010805065
Intersection,2ND AVE AND CHERRY ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-09-19T00:00:00.000Z,9/19/2012 12:09:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.60301939344011,-122.33317224593478
Intersection,16TH AVE S AND S JACKSON ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-02-13T00:00:00.000Z,2/13/2012 8:50:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Raining,Wet,Dark - Street Lights On,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.59922459598135,-122.31157742314562
Intersection,WALLINGFORD AVE N AND N 40TH ST,2,Injury Collision,Cycles,1,0,1,0,1,0,0,2012-05-25T00:00:00.000Z,5/25/2012 11:25:00 PM,At Intersection (intersection related),69.0,PEDALCYCLIST OVERTURNED IN ROAD,,Y,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.655648714776405,-122.3362570715805
Intersection,QUEEN ANNE DR AND WARREN AVE N,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-07-18T00:00:00.000Z,7/18/2012 12:06:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.64185669108559,-122.3544724598498
Block,YESLER WAY BETWEEN WESTERN AVE AND POST AVE,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2012-09-14T00:00:00.000Z,9/14/2012 4:38:00 PM,Mid-Block (not related to intersection),22.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, RIGHT SIDE SIDESWIPE",Y,N,Clear or Partly Cloudy,Dry,Dusk,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.60172277398003,-122.33521657584605
Intersection,ALASKAN WAY AND BROAD ST,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2012-07-30T00:00:00.000Z,7/30/2012 5:09:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.6150335941984,-122.35487620036837
Block,NE 45TH ST BETWEEN 1ST AVE NE AND 2ND AVE NE,2,Injury Collision,Cycles,5,0,1,1,1,0,0,2012-07-07T00:00:00.000Z,7/7/2012 9:50:00 PM,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,Y,Clear or Partly Cloudy,Dry,Dark - Street Lights On,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.66135727672546,-122.32775751125796
Intersection,14TH AVE AND E PIKE ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-12-29T00:00:00.000Z,12/29/2012 4:45:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Wet,Dusk,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61412214919785,-122.31422402906252
Intersection,RENTON AVE S AND S CLOVERDALE ST,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2012-07-28T00:00:00.000Z,7/28/2012 7:34:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Dusk,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.52611904633317,-122.2769409363212
Block,DEXTER AVE N BETWEEN ROY ST AND VALLEY ST,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2012-05-24T00:00:00.000Z,5/24/2012 3:19:00 PM,Driveway Junction,18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.6258310277981,-122.34233821000844
Intersection,15TH AVE NW AND NW 75TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2012-06-22T00:00:00.000Z,6/22/2012 5:46:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Raining,Wet,Daylight,,,45,Vehicle - Pedalcyclist,521277,N,Washington,47.683237918990315,-122.37678003461723
